X,         Y      ,Time,Street,        Offense,Date     ,Tract,Lat,Long
1340606.71,414947.3058,32904,1 S COMMONS ST,AGGRAVATED ASSAULT,1/31/1990,220400,40.45037794,-80.00639992
1361259.709,418195.5139,32904,5700 FRIENDSHIP AV,ROBBERY,1/31/1990,111500,40.46071607,-79.93250036
1361100.911,419465.3026,32904,5482 PENN AV,ROBBERY,1/31/1990,80700,40.46418978,-79.93318367
1354200.07,411645.4847,32905,119 OAKLAND AV,ROBBERY,2/1/1990,40500,40.44226026,-79.95727483
1343569.715,412131.1889,32905,700 WILLIAM PENN PL,ROBBERY,2/1/1990,20100,40.44285751,-79.99549939
1342997.032,412299.0477,32905,808 LIBERTY AV,AGGRAVATED ASSAULT,2/1/1990,20100,40.44327815,-79.99757161
1343025.066,412308.0578,32905,816 LIBERTY AV,ROBBERY,2/1/1990,20100,40.44330483,-79.99747175
1349198.049,412905.2195,32905,2214 CENTRE AV,AGGRAVATED ASSAULT,2/1/1990,50100,40.44537258,-79.97535433
1373633.389,414194.3643,32905,500 CORA ST,ROBBERY,2/1/1990,130400,40.45056696,-79.88769727
1370500.384,415146.923,32905,500 N HOMEWOOD AV,ROBBERY,2/1/1990,140500,40.45297224,-79.89903481
1319690.505,415395.9347,32905,3500 OLD ORCHARD CIR,AGGRAVATED ASSAULT,2/1/1990,280800,40.45011776,-80.08157268
1351787.736,418835.1883,32905,3349 LIBERTY AV,ROBBERY,2/1/1990,60300,40.4618239,-79.96658737
1361437.027,419770.7096,32905,200 N FAIRMONT ST,ROBBERY,2/1/1990,111400,40.46505066,-79.93200317
1355224.56,420243.633,32905,4201 PENN AV,ROBBERY,2/1/1990,90200,40.46592496,-79.95436622
1347623.61,410445.6152,32906,1840 FIFTH AV,ROBBERY,2/2/1990,10300,40.4385141,-79.98078619
1341981.033,411666.6338,32906,220 FIFTH AV,ROBBERY,2/2/1990,20100,40.44147171,-80.00116283
1346156.842,412250.7962,32906,1545 WYLIE AV,ROBBERY,2/2/1990,30500,40.44336591,-79.98621819
1342968.829,412289.9834,32906,800 LIBERTY AV,ROBBERY,2/2/1990,20100,40.44325131,-79.99767208
1349036.773,412923.3972,32906,2200 CENTRE AV,ROBBERY,2/2/1990,50100,40.44541131,-79.97593525
1349857.814,414399.0904,32906,702 DUFF ST,AGGRAVATED ASSAULT,2/2/1990,50100,40.44951756,-79.97311968
1340606.71,414947.3058,32906,1 S COMMONS ST,ROBBERY,2/2/1990,220400,40.45037794,-80.00639992
1346750.042,415893.5361,32906,1 TWENTY-FIRST ST,ROBBERY,2/2/1990,20300,40.45340322,-79.9844187
1373544.577,416107.7284,32906,7700 FRANKSTOWN AV,AGGRAVATED ASSAULT,2/2/1990,130400,40.45581168,-79.88818274
1371705.248,417583.8929,32906,7229 MONTICELLO ST,ROBBERY,2/2/1990,130200,40.45974012,-79.89491925
1340913.693,418281.5364,32906,1615 SANDUSKY CT,AGGRAVATED ASSAULT,2/2/1990,250900,40.4595489,-80.0056032
1340913.693,418281.5364,32906,1615 SANDUSKY CT,ROBBERY,2/2/1990,250900,40.4595489,-80.0056032
1356164.019,418737.409,32906,319 SAPPHIRE WY,ROBBERY,2/2/1990,80200,40.461856,-79.95085591
1370983.002,421352.7568,32906,1374 PAULSON AV,ROBBERY,2/2/1990,120300,40.47003436,-79.89784341
1332583.335,424944.1039,32906,3411 REUBEN ST,AGGRAVATED ASSAULT,2/2/1990,270300,40.47724355,-80.03614975
1345409.882,402265.8578,32907,100 ZARA ST,ROBBERY,2/3/1990,300100,40.4159141,-79.987992
1369857.709,413910.4993,32907,108 N HOMEWOOD AV,RAPE,2/3/1990,140500,40.44953633,-79.90123526
1340653.284,416846.3244,32907,1100 FEDERAL ST,AGGRAVATED ASSAULT,2/3/1990,220600,40.45559229,-80.00640695
1359062.092,418775.0045,32907,300 S PACIFIC AV,ROBBERY,2/3/1990,80600,40.46215693,-79.9404473
1361720.747,419362.3201,32907,100 S NEGLEY AV,AGGRAVATED ASSAULT,2/3/1990,80700,40.46394922,-79.93094755
1348768.474,399523.2886,32908,769 CRESSWELL ST,RAPE,2/4/1990,160600,40.4086211,-79.97568564
1343346.842,412406.7341,32908,900 LIBERTY AV,ROBBERY,2/4/1990,20100,40.44359808,-79.99632505
1371303.891,416905.6321,32908,900 N HOMEWOOD AV,ROBBERY,2/4/1990,130200,40.45785209,-79.89630195
1357949.813,398962.4082,32909,134 TIPTON ST,ROBBERY,2/5/1990,151500,40.40771236,-79.9426757
1353211.132,410914.5314,32909,3459 FIFTH AV,ROBBERY,2/5/1990,40200,40.44018653,-79.96076102
1342060.489,411629.5308,32909,242 FIFTH AV,ROBBERY,2/5/1990,20100,40.44137546,-80.00087406
1350788.041,411706.0298,32909,339 BURROWS ST,ROBBERY,2/5/1990,51000,40.44219168,-79.9695351
1343346.842,412406.7341,32909,900 LIBERTY AV,ROBBERY,2/5/1990,20100,40.44359808,-79.99632505
1348459.834,414104.4569,32909,803 WHITESIDE RD,AGGRAVATED ASSAULT,2/5/1990,50900,40.44861235,-79.97811455
1338715.819,415189.4312,32909,700 BRIGHTON RD,ROBBERY,2/5/1990,220100,40.45090955,-80.01321436
1378835.466,416028.8688,32909,2285 BRACEY DR,AGGRAVATED ASSAULT,2/5/1990,130600,40.45594532,-79.86916859
1378526.736,416137.4407,32909,2336 BRACEY DR,AGGRAVATED ASSAULT,2/5/1990,130600,40.45622292,-79.87028706
1358877.796,416295.3524,32909,5225 CENTRE AV,RAPE,2/5/1990,80400,40.45533986,-79.94088837
1358619.769,421177.9512,32909,5101 HILLCREST ST,RAPE,2/5/1990,101600,40.46872083,-79.9422508
1348354.626,399816.8378,32910,700 CRESSWELL AV,ROBBERY,2/6/1990,160600,40.409398,-79.97719788
1340314.28,406411.9318,32910,100 BOGGS AV,ROBBERY,2/6/1990,191400,40.4269355,-80.00666671
1348440.37,411856.739,32910,2005 GROVE PL,ROBBERY,2/6/1990,51100,40.44244299,-79.97798073
1358852.855,416243.1718,32910,5230 CENTRE AV,ROBBERY,2/6/1990,70900,40.45519497,-79.94097331
1363471.324,418533.4317,32910,6021 PENN AV,ROBBERY,2/6/1990,111500,40.46179311,-79.92458465
1363486.385,418937.8691,32910,6000 BROAD ST,AGGRAVATED ASSAULT,2/6/1990,111500,40.46290397,-79.92456633
1359862.521,421649.8529,32910,5300 CORNWALL ST,AGGRAVATED ASSAULT,2/6/1990,101600,40.47010038,-79.9378275
1335335.574,422239.8801,32910,1100 WOODLAND AV,ROBBERY,2/6/1990,271500,40.47001811,-80.02600921
1359284.862,402094.8158,32911,500 HAZELWOOD AV,ROBBERY,2/7/1990,151500,40.41639909,-79.93816177
1362091.155,403471.8783,32911,4371 MURRAY AV,ROBBERY,2/7/1990,151700,40.4203684,-79.92820827
1361977.633,407888.9994,32911,5536 HOBART ST,ROBBERY,2/7/1990,141300,40.43248203,-79.92900728
1341193.376,408418.6331,32911,100 W CARSON ST,RAPE,2/7/1990,192100,40.43250372,-80.00369399
1349173.272,409975.468,32911,2116 FORBES AV,ROBBERY,2/7/1990,10300,40.43733127,-79.97517812
1342861.278,412568.5811,32911,900 PENN AV,ROBBERY,2/7/1990,20100,40.4440083,-79.99808384
1361860.293,419581.6975,32911,200 N NEGLEY AV,AGGRAVATED ASSAULT,2/7/1990,111500,40.46456068,-79.93046565
1334868.306,396308.4844,32912,2518 WEST LIBERTY AV,ROBBERY,2/8/1990,192000,40.39882703,-80.02528705
1340291.572,403814.9481,32912,73 INDUSTRY ST,AGGRAVATED ASSAULT,2/8/1990,180900,40.4198075,-80.00650993
1349011.289,407494.2595,32912,2100 WHARTON SQ,ROBBERY,2/8/1990,160900,40.43051131,-79.97553524
1350872.675,410666.5447,32912,261 BURROWS ST,MURDER/MANSLAUGHTER,2/8/1990,51000,40.43934504,-79.96913729
1342746.412,411260.1081,32912,400 FIFTH AV,ROBBERY,2/8/1990,20100,40.44040968,-79.99837673
1355779.218,415157.8498,32912,300 N CRAIG ST,ROBBERY,2/8/1990,50700,40.45200687,-79.95191767
1329936.928,415967.8864,32912,2500 GLEN MAWR AV,ROBBERY,2/8/1990,201800,40.45242387,-80.04482106
1372452.225,416436.8656,32912,7400 FRANKSTOWN AV,ROBBERY,2/8/1990,130300,40.45664224,-79.89213564
1340348.994,416792.1633,32912,100 W NORTH AV,ROBBERY,2/8/1990,220600,40.45542232,-80.00749508
1369402.113,419090.919,32912,900 LINCOLN AV,AGGRAVATED ASSAULT,2/8/1990,120700,40.46372182,-79.90332564
1346819.582,410565.0637,32913,1612 FIFTH AV,ROBBERY,2/9/1990,10300,40.4387861,-79.98368465
1362623.719,414975.1283,32913,5843 KENTUCKY AV,ROBBERY,2/9/1990,70600,40.45197125,-79.92731461
1362196.936,415411.5893,32913,5800 WALNUT ST,ROBBERY,2/9/1990,70600,40.45314008,-79.9288864
1342458.677,416024.4214,32913,500 AVERY ST,AGGRAVATED ASSAULT,2/9/1990,230400,40.45346334,-79.99984616
1346380.741,407015.1016,32914,1300 E CARSON ST,ROBBERY,2/10/1990,170200,40.4290141,-79.984938
1347773.84,410470.8561,32914,1829 FIFTH AV,ROBBERY,2/10/1990,30500,40.43859378,-79.98024894
1342039.14,411044.3015,32914,400 WOOD ST,ROBBERY,2/10/1990,20100,40.43976803,-80.00089715
1373228.739,415179.8227,32914,625 BRUSHTON AV,AGGRAVATED ASSAULT,2/10/1990,130400,40.45324434,-79.88923661
1337768.923,415686.401,32914,900 WESTERN AV,ROBBERY,2/10/1990,220100,40.45220662,-80.01666149
1371184.695,416547.1556,32914,800 N HOMEWOOD AV,ROBBERY,2/10/1990,130300,40.45686041,-79.89669886
1340591.826,417013.1293,32914,1111 FEDERAL ST,AGGRAVATED ASSAULT,2/10/1990,220600,40.45604571,-80.00664305
1339819.108,417753.7825,32914,200 JACKSONIA ST,ROBBERY,2/10/1990,250300,40.4580239,-80.009487
1351914.438,411984.9927,32915,3400 ALLEQUIPPA ST,ROBBERY,2/11/1990,40200,40.44303482,-79.96551462
1363523.384,412088.3361,32915,5800 WILKINS AV,ROBBERY,2/11/1990,140300,40.44411026,-79.92382751
1349599.353,413576.5524,32915,2312 WYLIE AV,AGGRAVATED ASSAULT,2/11/1990,50100,40.44724255,-79.97397366
1363297.393,420525.572,32915,518 N EUCLID AV,ROBBERY,2/11/1990,111300,40.46724809,-79.92538588
1340175.856,421954.2417,32915,2503 PERRYSVILLE AV,ROBBERY,2/11/1990,261400,40.46957537,-80.00859142
1353629.246,409218.8342,32916,3274 NIAGARA ST,RAPE,2/12/1990,40900,40.43556202,-79.95910697
1347162.702,410492.7309,32916,1700 FIFTH AV,ROBBERY,2/12/1990,10300,40.43861142,-79.98244579
1354352.441,411416.769,32916,3800 FORBES AV,ROBBERY,2/12/1990,40500,40.44164308,-79.95670703
1330104.224,413285.3456,32916,1200 CRUCIBLE ST,ROBBERY,2/12/1990,281400,40.44507473,-80.04396976
1348440.66,414134.2846,32916,809 WHITESIDE RD,ROBBERY,2/12/1990,50900,40.44869287,-79.97818613
1362422.079,414272.4022,32916,1031 MURRAY HILL AV,AGGRAVATED ASSAULT,2/12/1990,140200,40.45002921,-79.92797668
1362422.079,414272.4022,32916,1031 MURRAY HILL AV,ROBBERY,2/12/1990,140200,40.45002921,-79.92797668
1330187.375,397744.7433,32917,3022 BANKSVILLE AV,ROBBERY,2/13/1990,202300,40.40243602,-80.04222197
1351857.469,402690.1092,32917,3200 ARLINGTON AV,AGGRAVATED ASSAULT,2/13/1990,160400,40.41752446,-79.96488177
1344965.526,410438.823,32917,1033 FORBES AV,ROBBERY,2/13/1990,10300,40.43831078,-79.99033188
1368133.985,415102.4085,32917,6900 MEADE ST,AGGRAVATED ASSAULT,2/13/1990,140500,40.45269172,-79.90753167
1353819.278,415108.7281,32917,3216 CAMP ST,AGGRAVATED ASSAULT,2/13/1990,50600,40.45173773,-79.9589537
1318162.307,415356.3176,32917,3524 FAIRWOOD ST,RAPE,2/13/1990,280800,40.44989818,-80.08705811
1354819.221,420329.4365,32917,362 MAIN ST,AGGRAVATED ASSAULT,2/13/1990,90200,40.46613264,-79.95583027
1322695.506,416177.4358,32918,1500 EVANSTON ST,ROBBERY,2/14/1990,280700,40.45247948,-80.07085263
1337986.821,418045.86,32918,1705 BRIGHTON RD,ROBBERY,2/14/1990,250700,40.45869653,-80.01609631
1365032.342,418910.8117,32918,100 LARIMER AV,AGGRAVATED ASSAULT,2/14/1990,111500,40.46293407,-79.91900963
1339167.363,419546.4481,32918,242 LANGLEY ST,ROBBERY,2/14/1990,261400,40.46289734,-80.01199335
1336541.525,410898.1569,32919,100 PLYMOUTH ST,ROBBERY,2/15/1990,191100,40.43898071,-80.02062812
1373729.658,414542.6243,32919,545 CORA ST,AGGRAVATED ASSAULT,2/15/1990,130400,40.45152904,-79.88738174
1371989.206,414793.1407,32919,7500 SUSQUEHANNA ST,AGGRAVATED ASSAULT,2/15/1990,130300,40.45210072,-79.89365567
1351787.736,418835.1883,32919,3349 LIBERTY AV,AGGRAVATED ASSAULT,2/15/1990,60300,40.4618239,-79.96658737
1351787.736,418835.1883,32919,3349 LIBERTY AV,ROBBERY,2/15/1990,60300,40.4618239,-79.96658737
1365011.262,418944.8063,32919,101 LARIMER AV,ROBBERY,2/15/1990,111500,40.46302593,-79.91908837
1359597.582,419638.6924,32919,100 N ATLANTIC AV,RAPE,2/15/1990,80900,40.46456346,-79.93860034
1350786.48,409536.7627,32920,2600 FORBES AV,RAPE,2/16/1990,40900,40.43623882,-79.96934486
1350786.48,409536.7627,32920,2600 FORBES AV,ROBBERY,2/16/1990,40900,40.43623882,-79.96934486
1349344.741,410296.4368,32920,2201 FIFTH AV,ROBBERY,2/16/1990,40200,40.4382239,-79.97459135
1342725.506,410662.3957,32920,400 CHERRY WY,ROBBERY,2/16/1990,20100,40.43876803,-79.99839715
1348419.387,411802.1736,32920,2020 GROVE PL,AGGRAVATED ASSAULT,2/16/1990,51100,40.4422918,-79.97805115
1343322.346,412284.6672,32920,700 SMITHFIELD ST,ROBBERY,2/16/1990,20100,40.44326141,-79.99640188
1369630.739,416316.7472,32920,6999 HAMILTON AV,ROBBERY,2/16/1990,120700,40.45612432,-79.90226126
1342090.866,418597.724,32920,200 HENDERSON ST,ROBBERY,2/16/1990,250900,40.460499,-80.00140313
1345395.531,411732.4254,32921,300 AUDITORIUM PL,ROBBERY,2/17/1990,20100,40.4418905,-79.98890536
1341218.443,414224.1291,32921,200 FEDERAL ST,ROBBERY,2/17/1990,220500,40.44843635,-80.00413623
1360933.308,418153.469,32921,314 STRATFORD AV,RAPE,2/17/1990,80700,40.46057854,-79.93366928
1357282.34,418937.0188,32921,4800 FRIENDSHIP AV,ROBBERY,2/17/1990,80900,40.46248018,-79.94685595
1365541.217,419444.5301,32921,6290 AUBURN ST,ROBBERY,2/17/1990,120800,40.46443297,-79.91722841
1344151.788,411422.1863,32922,54 CHATHAM SQ,ROBBERY,2/18/1990,20100,40.44095254,-79.99334408
1349123.05,413334.0322,32922,2219 WYLIE AV,RAPE,2/18/1990,50100,40.44654411,-79.97566253
1349123.05,413334.0322,32922,2219 WYLIE AV,ROBBERY,2/18/1990,50100,40.44654411,-79.97566253
1371088.68,416548.2922,32922,7176 BENNETT ST,AGGRAVATED ASSAULT,2/18/1990,130300,40.45685712,-79.89704389
1362551.383,417027.9661,32922,300 SPAHR ST,ROBBERY,2/18/1990,70500,40.45759966,-79.92775634
1362551.383,417027.9661,32922,300 SPAHR ST,ROBBERY,2/18/1990,70500,40.45759966,-79.92775634
1363608.902,411147.8863,32923,1500 MURRAY AV,ROBBERY,2/19/1990,140300,40.44153529,-79.9234372
1350816.002,411727.4152,32923,341 BURROWS ST,AGGRAVATED ASSAULT,2/19/1990,51000,40.44225229,-79.9694366
1370333.204,412129.3281,32923,7426 BEN HUR ST,ROBBERY,2/19/1990,140600,40.44468025,-79.89937148
1357617.071,418903.3781,32923,4900 FRIENDSHIP AV,ROBBERY,2/19/1990,80900,40.46241072,-79.94565034
1360512.71,419634.1167,32923,5430 PENN AV,AGGRAVATED ASSAULT,2/19/1990,80900,40.4646131,-79.935312
1340059.879,419947.257,32923,1729 LETSCHE ST,AGGRAVATED ASSAULT,2/19/1990,250900,40.46405989,-80.00882364
1351319.69,410400.7454,32924,189 BURROWS ST,MURDER/MANSLAUGHTER,2/20/1990,51000,40.43864647,-79.96750786
1341061.624,411762.9195,32924,501 PENN AV,ROBBERY,2/20/1990,20100,40.44167156,-80.00447378
1348725.144,411901.3076,32924,2152 ELMORE SQ,AGGRAVATED ASSAULT,2/20/1990,51100,40.44258501,-79.97696196
1360411.317,413646.5624,32924,5315 FIFTH AV,RAPE,2/20/1990,70300,40.44817548,-79.93514389
1369087.877,416905.1033,32924,710 N DALLAS AV,AGGRAVATED ASSAULT,2/20/1990,120700,40.45770254,-79.90426303
1342072.022,425162.5102,32924,639 MT. PLEASANT RD,ROBBERY,2/20/1990,260900,40.47851205,-80.0020724
1347550.605,410118.4355,32925,1800 FORBES AV,ROBBERY,2/21/1990,10300,40.43761122,-79.98101869
1353029.058,410439.0388,32925,3400 EULER WY,ROBBERY,2/21/1990,40500,40.4388692,-79.96137217
1342803.632,412797.901,32925,900 FRENCH WY,ROBBERY,2/21/1990,20100,40.44463355,-79.99831187
1353509.369,415244.3381,32925,825 ANAHEIM ST,ROBBERY,2/21/1990,50600,40.45208858,-79.96007914
1367202.943,418716.4688,32925,500 LOWELL ST,ROBBERY,2/21/1990,120400,40.46254682,-79.91119399
1365011.262,418944.8063,32925,101 LARIMER AV,ROBBERY,2/21/1990,111500,40.46302593,-79.91908837
1360227.143,424792.7466,32925,110 ELENA CT,RAPE,2/21/1990,100500,40.4787497,-79.93679705
1349829.251,406707.4043,32926,2300 W CARSON ST,ROBBERY,2/22/1990,160900,40.42840861,-79.9725268
1341811.119,411722.414,32926,200 FIFTH AV,ROBBERY,2/22/1990,20100,40.44161289,-80.0017782
1372519.35,416481.6868,32926,900 COLLIER ST,ROBBERY,2/22/1990,130200,40.4567697,-79.8918984
1370782.467,417349.0433,32926,922 N LANG AV,ROBBERY,2/22/1990,130200,40.45903409,-79.89821395
1368187.491,417363.3674,32926,6712 FRANKSTOWN AV,RAPE,2/22/1990,120700,40.45889976,-79.90753793
1337393.309,418394.3836,32926,838 CALIFORNIA AV,AGGRAVATED ASSAULT,2/22/1990,250700,40.45961108,-80.01826065
1364386.773,419069.1449,32926,314 COLLINS AV,ROBBERY,2/22/1990,111500,40.46332502,-79.92134302
1355047.559,420393.7677,32926,4200 CALVIN ST,ROBBERY,2/22/1990,90200,40.46632482,-79.95501564
1363304.12,421288.7383,32926,700 N ST CLAIR ST,ROBBERY,2/22/1990,111300,40.46934279,-79.92542927
1357442.693,400355.8134,32927,4800 SECOND AV,AGGRAVATED ASSAULT,2/23/1990,151500,40.41150152,-79.94462051
1357442.693,400355.8134,32927,4800 SECOND AV,ROBBERY,2/23/1990,151500,40.41150152,-79.94462051
1349383.396,406725.7711,32927,89 S TWENTY-SECOND ST,ROBBERY,2/23/1990,160900,40.42842821,-79.97412949
1354511.149,411574.8458,32927,3900 FORBES AV,ROBBERY,2/23/1990,40500,40.44208775,-79.9561512
1353819.278,415108.7281,32927,3216 CAMP ST,AGGRAVATED ASSAULT,2/23/1990,50600,40.45173773,-79.9589537
1355914.143,409109.4842,32928,3417 JUNO ST,AGGRAVATED ASSAULT,2/24/1990,40600,40.43541853,-79.95089141
1348680.281,412830.3652,32928,2100 CENTRE AV,ROBBERY,2/24/1990,50100,40.44513135,-79.97720727
1320953.096,415345.5215,32928,374 VILLAGE RD,AGGRAVATED ASSAULT,2/24/1990,280800,40.45007083,-80.07703274
1365376.989,417154.1039,32928,6401 PENN AV,ROBBERY,2/24/1990,111500,40.45813661,-79.91761644
1367879.053,418440.7428,32928,529 LINCOLN AV,MURDER/MANSLAUGHTER,2/24/1990,120400,40.46183557,-79.90874065
1348002.95,390516.681,32929,2712 BROWNSVILLE RD,AGGRAVATED ASSAULT,2/25/1990,290400,40.38385269,-79.97761802
1358050.703,400391.0283,32929,151 HAZELWOOD AV,AGGRAVATED ASSAULT,2/25/1990,150100,40.4116396,-79.94244087
1359564.698,416928.9956,32929,5401 BAUM BL,ROBBERY,2/25/1990,80600,40.45712542,-79.93847718
1361614.233,417619.3805,32929,5800 BAUM BL,ROBBERY,2/25/1990,111500,40.45915911,-79.93117554
1359968.12,420971.6372,32929,417 DONNA ST,RAPE,2/25/1990,101600,40.46824644,-79.93738769
1339858.982,421379.5248,32929,2400 PERRYSVILLE AV,ROBBERY,2/25/1990,261400,40.46797605,-80.00967711
1348791.019,402361.763,32930,2200 SPRING ST,ROBBERY,2/26/1990,160300,40.41641182,-79.97586159
1349705.704,402742.8258,32930,2400 ARLINGTON AV,ROBBERY,2/26/1990,160300,40.41752074,-79.97261207
1343679.188,404532.7229,32930,728 E WARRINGTON AV,ROBBERY,2/26/1990,180300,40.4220141,-79.99441245
1346111.007,410628.6278,32930,1400 FIFTH AV,ROBBERY,2/26/1990,10300,40.43891131,-79.98623524
1332638.681,410714.9223,32930,100 WABASH AV,ROBBERY,2/26/1990,201900,40.43820163,-80.03462778
1354625.928,410731.1194,32930,300 ATWOOD ST,ROBBERY,2/26/1990,40500,40.43978032,-79.95566325
1332492.846,411430.6614,32930,19 NOBLESTOWN RD,MURDER/MANSLAUGHTER,2/26/1990,201900,40.44015532,-80.03521806
1370364.264,414884.2299,32930,405 N HOMEWOOD AV,ROBBERY,2/26/1990,140500,40.45224227,-79.89950082
1365379.418,420023.0566,32930,6200 AUBURN ST,MURDER/MANSLAUGHTER,2/26/1990,120800,40.46600963,-79.91786077
1348718.142,411893.4685,32931,2194 ELMORE SQ,AGGRAVATED ASSAULT,2/27/1990,51100,40.44256301,-79.9769864
1349599.353,413576.5524,32931,2312 WYLIE AV,RAPE,2/27/1990,50100,40.44724255,-79.97397366
1374330.532,415373.6637,32931,7919 BATAVIA ST,AGGRAVATED ASSAULT,2/27/1990,130600,40.45384947,-79.88529546
1337242.99,419213.4988,32931,2100 BRIGHTON RD,AGGRAVATED ASSAULT,2/27/1990,261400,40.4618482,-80.01887629
1338893.042,393799.4331,32932,1306 BROOKLINE BL,ROBBERY,2/28/1990,191800,40.39222561,-80.01061051
1363806.107,409169.7229,32932,5800 BARTLETT ST,ROBBERY,2/28/1990,140800,40.4361202,-79.92255409
1351628.017,410839.9492,32932,100 BURROWS ST,AGGRAVATED ASSAULT,2/28/1990,40200,40.43987295,-79.96644011
1351628.017,410839.9492,32932,100 BURROWS ST,ROBBERY,2/28/1990,40200,40.43987295,-79.96644011
1345670.511,412839.618,32932,51 CRAWFORD ST,ROBBERY,2/28/1990,30500,40.44494789,-79.98801854
1343792.701,417713.5089,32932,1100 CHESTNUT ST,AGGRAVATED ASSAULT,2/28/1990,241200,40.45819155,-79.99520835
1343792.701,417713.5089,32932,1100 CHESTNUT ST,ROBBERY,2/28/1990,241200,40.45819155,-79.99520835
1337604.193,429318.4095,32932,3900 PERRYSVILLE AV,ROBBERY,2/28/1990,260200,40.48960229,-80.01851137
1344558.773,396278.4877,32933,1607 WESTMONT AV,AGGRAVATED ASSAULT,3/1/1990,290100,40.39942475,-79.99050219
1345642.277,403634.7885,32933,2700 S EIGHTEENTH ST,ROBBERY,3/1/1990,170600,40.41968678,-79.98728219
1348739.211,411977.0998,32933,2161 ELMORE SQ,ROBBERY,3/1/1990,51100,40.44279396,-79.9769183
1351412.776,412447.5174,32933,400 ROBINSON CT,AGGRAVATED ASSAULT,3/1/1990,51000,40.44426949,-79.96735815
1369006.087,413816.3012,32933,7122 CARD LANE,ROBBERY,3/1/1990,140600,40.44922085,-79.90428612
1373856.388,414059.6246,32933,7900 TIOGA ST,ROBBERY,3/1/1990,130400,40.45021202,-79.88688451
1340606.71,414947.3058,32933,1 S COMMONS ST,RAPE,3/1/1990,220400,40.45037794,-80.00639992
1340514.163,417314.7577,32933,1301 FEDERAL ST,ROBBERY,3/1/1990,220600,40.45686796,-80.00694974
1358435.449,420136.0692,32933,211 N WINEBIDDLE ST,AGGRAVATED ASSAULT,3/1/1990,101700,40.4658492,-79.94282011
1348607.722,407670.6061,32934,1 S TWENTIETH ST,ROBBERY,3/2/1990,170200,40.4309673,-79.97700043
1372697.763,415215.9563,32934,7600 HAMILTON AV,AGGRAVATED ASSAULT,3/2/1990,130400,40.45330818,-79.89114719
1325798.298,415465.9914,32934,1253 BERRY ST,ROBBERY,3/2/1990,281400,40.45075051,-80.05964025
1340514.163,417314.7577,32934,1301 FEDERAL ST,ROBBERY,3/2/1990,220600,40.45686796,-80.00694974
1340514.163,417314.7577,32934,1301 FEDERAL ST,ROBBERY,3/2/1990,220600,40.45686796,-80.00694974
1337677.748,419548.6008,32934,800 BRIGHTRIDGE ST,ROBBERY,3/2/1990,261400,40.4627984,-80.01734528
1363779.524,424178.8536,32934,5600 BRYANT ST,ROBBERY,3/2/1990,110200,40.47730583,-79.92397677
1348696.412,399554.4271,32935,733 CRESSWELL AV,AGGRAVATED ASSAULT,3/3/1990,160600,40.40870156,-79.97594715
1331753.689,410693.8791,32935,1033 WEAVER ST,AGGRAVATED ASSAULT,3/3/1990,202000,40.438081,-80.03780415
1341218.443,414224.1291,32935,200 FEDERAL ST,ROBBERY,3/3/1990,220500,40.44843635,-80.00413623
1372952.734,414566.0042,32935,553 BRUSHTON AV,AGGRAVATED ASSAULT,3/3/1990,130400,40.45154156,-79.89017466
1374891.393,415617.8774,32935,8034 BENNETT ST,ROBBERY,3/3/1990,130600,40.45455684,-79.88330185
1340012.717,416985.4256,32935,1204 ARCH ST,AGGRAVATED ASSAULT,3/3/1990,220600,40.45592905,-80.00872086
1340268.376,417048.1471,32935,100 ELOISE ST,ROBBERY,3/3/1990,220600,40.45611911,-80.0078082
1365032.342,418910.8117,32935,100 LARIMER AV,ROBBERY,3/3/1990,111500,40.46293407,-79.91900963
1356070.853,419475.7329,32935,230 ELLA ST,ROBBERY,3/3/1990,90300,40.46387569,-79.95125676
